,Year,Sport,Event,Country,Gender,Medal Rank,Medal,Name of Athlete or Team,Age of Athlete
2408,2010,Cross-Country Skiing,Women's 15 km Skiathlon,Poland,Women,3,bronze,Justyna Kowalczyk,27.0
2409,2010,Cross-Country Skiing,Women's 4 Ã— 5-Kilometer Relay,Norway,Women,1,gold,Norway,
2410,2010,Cross-Country Skiing,Women's 4 Ã— 5-Kilometer Relay,Germany,Women,2,silver,Germany,
2411,2010,Cross-Country Skiing,Women's 4 Ã— 5-Kilometer Relay,Finland,Women,3,bronze,Finland,
2412,2010,Cross-Country Skiing,Women's Team Sprint,Germany,Women,1,gold,Germany,
2413,2010,Cross-Country Skiing,Women's Team Sprint,Sweden,Women,2,silver,Sweden,
2414,2010,Cross-Country Skiing,Women's Team Sprint,Russia,Women,3,bronze,Russia,
2415,2010,Curling,Men's Curling,Canada,Men,1,gold,Canada,
2416,2010,Curling,Men's Curling,Norway,Men,2,silver,Norway,
2417,2010,Curling,Men's Curling,Switzerland,Men,3,bronze,Switzerland,
2418,2010,Curling,Women's Curling,Sweden,Women,1,gold,Sweden,
2419,2010,Curling,Women's Curling,Canada,Women,2,silver,Canada,
2420,2010,Curling,Women's Curling,China,Women,3,bronze,China,
2421,2010,Figure Skating,Men's Singles,United States,Men,1,gold,Evan Lysacek,24.0
2422,2010,Figure Skating,Men's Singles,Russia,Men,2,silver,Yevgeny Plyushchenko,27.0
2423,2010,Figure Skating,Men's Singles,Japan,Men,3,bronze,Daisuke Takahashi,23.0
2424,2010,Figure Skating,Mixed Pairs,China,Mixed,1,gold,China-1,
2425,2010,Figure Skating,Mixed Pairs,China,Mixed,2,silver,China-2,
2426,2010,Figure Skating,Mixed Pairs,Germany,Mixed,3,bronze,Germany-1,
2427,2010,Figure Skating,Mixed Ice Dancing,Canada,Mixed,1,gold,Canada-1,
2428,2010,Figure Skating,Mixed Ice Dancing,United States,Mixed,2,silver,United States-1,
2429,2010,Figure Skating,Mixed Ice Dancing,Russia,Mixed,3,bronze,Russia-1,
2430,2010,Figure Skating,Women's Singles,South Korea,Women,1,gold,Kim Yeon-A,19.0
2431,2010,Figure Skating,Women's Singles,Japan,Women,2,silver,Mao Asada,19.0
2432,2010,Figure Skating,Women's Singles,Canada,Women,3,bronze,Joannie Rochette,24.0
2433,2010,Freestyle Skiing,Men's Moguls,Canada,Men,1,gold,Alexandre Bilodeau,22.0
2434,2010,Freestyle Skiing,Men's Moguls,Australia,Men,2,silver,Dale Begg-Smith,25.0
2435,2010,Freestyle Skiing,Men's Moguls,United States,Men,3,bronze,Bryon Wilson,21.0
2436,2010,Freestyle Skiing,Men's Aerials,Belarus,Men,1,gold,Aleksey Grishin,30.0
2437,2010,Freestyle Skiing,Men's Aerials,United States,Men,2,silver,Jeret Peterson,28.0
2438,2010,Freestyle Skiing,Men's Aerials,China,Men,3,bronze,Liu Zhongqing,24.0
2439,2010,Freestyle Skiing,Men's Ski Cross,Switzerland,Men,1,gold,Mike Schmid,25.0
2440,2010,Freestyle Skiing,Men's Ski Cross,Austria,Men,2,silver,Andreas Matt,27.0
2441,2010,Freestyle Skiing,Men's Ski Cross,Norway,Men,3,bronze,Audun GrÃ¸nvold,33.0
2442,2010,Freestyle Skiing,Women's Moguls,United States,Women,1,gold,Hannah Kearney,23.0
2443,2010,Freestyle Skiing,Women's Moguls,Canada,Women,2,silver,Jennifer Heil,26.0
2444,2010,Freestyle Skiing,Women's Moguls,United States,Women,3,bronze,Shannon Bahrke,29.0
2445,2010,Freestyle Skiing,Women's Aerials,Australia,Women,1,gold,Lydia Ierodiaconou-Lassila,28.0
2446,2010,Freestyle Skiing,Women's Aerials,China,Women,2,silver,Li Nina,27.0
2447,2010,Freestyle Skiing,Women's Aerials,China,Women,3,bronze,Guo Xinxin,26.0
2448,2010,Freestyle Skiing,Women's Ski Cross,Canada,Women,1,gold,Ashleigh McIvor,26.0
2449,2010,Freestyle Skiing,Women's Ski Cross,Norway,Women,2,silver,Hedda Berntsen,33.0
2450,2010,Freestyle Skiing,Women's Ski Cross,France,Women,3,bronze,Marion Josserand,23.0
2451,2010,Ice Hockey,Men's Ice Hockey,Canada,Men,1,gold,Canada,
2452,2010,Ice Hockey,Men's Ice Hockey,United States,Men,2,silver,United States,
2453,2010,Ice Hockey,Men's Ice Hockey,Finland,Men,3,bronze,Finland,
2454,2010,Ice Hockey,Women's Ice Hockey,Canada,Women,1,gold,Canada,
2455,2010,Ice Hockey,Women's Ice Hockey,United States,Women,2,silver,United States,
2456,2010,Ice Hockey,Women's Ice Hockey,Finland,Women,3,bronze,Finland,
2457,2010,Luge,Men's Singles,Germany,Men,1,gold,Felix Loch,20.0
2458,2010,Luge,Men's Singles,Germany,Men,2,silver,David MÃ¶ller,28.0
2459,2010,Luge,Men's Singles,Italy,Men,3,bronze,Armin ZÃ¶ggeler,36.0
2460,2010,Luge,Men's Doubles,Austria,Men,1,gold,Austria-1,
2461,2010,Luge,Men's Doubles,Latvia,Men,2,silver,Latvia-1,
2462,2010,Luge,Men's Doubles,Germany,Men,3,bronze,Germany-2,
2463,2010,Luge,Women's Singles,Germany,Women,1,gold,Tatjana HÃ¼fner,26.0
2464,2010,Luge,Women's Singles,Austria,Women,2,silver,Nina Reithmayer,25.0
2465,2010,Luge,Women's Singles,Germany,Women,3,bronze,Natalie Geisenberger,22.0
2466,2010,Nordic Combined,"Men's Normal Hill / 10 km, Individual",France,Men,1,gold,Jason Lamy-Chappuis,23.0
2467,2010,Nordic Combined,"Men's Normal Hill / 10 km, Individual",United States,Men,2,silver,Johnny Spillane,29.0
2468,2010,Nordic Combined,"Men's Normal Hill / 10 km, Individual",Italy,Men,3,bronze,Alessandro Pittin,20.0
2469,2010,Nordic Combined,"Men's Large Hill / 10 km, Individual",United States,Men,1,gold,Bill Demong,29.0
2470,2010,Nordic Combined,"Men's Large Hill / 10 km, Individual",United States,Men,2,silver,Johnny Spillane,29.0
2471,2010,Nordic Combined,"Men's Large Hill / 10 km, Individual",Austria,Men,3,bronze,Bernhard Gruber,27.0
2472,2010,Nordic Combined,Men's Team,Austria,Men,1,gold,Austria,
2473,2010,Nordic Combined,Men's Team,United States,Men,2,silver,United States,
2474,2010,Nordic Combined,Men's Team,Germany,Men,3,bronze,Germany,
2475,2010,Short-Track Speedskating,Men's 500 Meters,Canada,Men,1,gold,Charles Hamelin,25.0
2476,2010,Short-Track Speedskating,Men's 500 Meters,South Korea,Men,2,silver,Seong Si-Baek,22.0
2477,2010,Short-Track Speedskating,Men's 500 Meters,Canada,Men,3,bronze,FranÃ§ois-Louis Tremblay,29.0
2478,2010,Short-Track Speedskating,"Men's 1,000 Meters",South Korea,Men,1,gold,Lee Jeong-Su,20.0
2479,2010,Short-Track Speedskating,"Men's 1,000 Meters",South Korea,Men,2,silver,Lee Ho-Seok,23.0
2480,2010,Short-Track Speedskating,"Men's 1,000 Meters",United States,Men,3,bronze,Apolo Anton Ohno,27.0
2481,2010,Short-Track Speedskating,"Men's 1,500 Meters",South Korea,Men,1,gold,Lee Jeong-Su,20.0
2482,2010,Short-Track Speedskating,"Men's 1,500 Meters",United States,Men,2,silver,Apolo Anton Ohno,27.0
2483,2010,Short-Track Speedskating,"Men's 1,500 Meters",United States,Men,3,bronze,J. R. Celski,19.0
2484,2010,Short-Track Speedskating,"Men's 5,000-Meter Relay",Canada,Men,1,gold,Canada,
2485,2010,Short-Track Speedskating,"Men's 5,000-Meter Relay",South Korea,Men,2,silver,South Korea,
2486,2010,Short-Track Speedskating,"Men's 5,000-Meter Relay",United States,Men,3,bronze,United States,
2487,2010,Short-Track Speedskating,Women's 500 Meters,China,Women,1,gold,Wang Meng,24.0
2488,2010,Short-Track Speedskating,Women's 500 Meters,Canada,Women,2,silver,Marianne St-Gelais,19.0
2489,2010,Short-Track Speedskating,Women's 500 Meters,Italy,Women,3,bronze,Arianna Fontana,19.0
2490,2010,Short-Track Speedskating,"Women's 1,000 Meters",China,Women,1,gold,Wang Meng,24.0
2491,2010,Short-Track Speedskating,"Women's 1,000 Meters",United States,Women,2,silver,Katherine Reutter,21.0
2492,2010,Short-Track Speedskating,"Women's 1,000 Meters",South Korea,Women,3,bronze,Park Seung-Hui,17.0
2493,2010,Short-Track Speedskating,"Women's 1,500 Meters",China,Women,1,gold,Zhou Yang,18.0
2494,2010,Short-Track Speedskating,"Women's 1,500 Meters",South Korea,Women,2,silver,Lee Eun-Byeol,18.0
2495,2010,Short-Track Speedskating,"Women's 1,500 Meters",South Korea,Women,3,bronze,Park Seung-Hui,17.0
2496,2010,Short-Track Speedskating,"Women's 3,000-Meter Relay",China,Women,1,gold,China,
2497,2010,Short-Track Speedskating,"Women's 3,000-Meter Relay",Canada,Women,2,silver,Canada,
2498,2010,Short-Track Speedskating,"Women's 3,000-Meter Relay",United States,Women,3,bronze,United States,
2499,2010,Skeleton,Men's Skeleton,Canada,Men,1,gold,Jon Montgomery,30.0
2500,2010,Skeleton,Men's Skeleton,Latvia,Men,2,silver,Martins Dukurs,25.0
2501,2010,Skeleton,Men's Skeleton,Russia,Men,3,bronze,Aleksandr Tretyakov,24.0
2502,2010,Skeleton,Women's Skeleton,Britain,Women,1,gold,Amy Williams,27.0
2503,2010,Skeleton,Women's Skeleton,Germany,Women,2,silver,Kerstin Szymkowiak,32.0
2504,2010,Skeleton,Women's Skeleton,Germany,Women,3,bronze,Anja Huber,26.0
2505,2010,Ski Jumping,"Men's Normal Hill, Individual",Switzerland,Men,1,gold,Simon Ammann,28.0
2506,2010,Ski Jumping,"Men's Normal Hill, Individual",Poland,Men,2,silver,Adam MaÅ‚ysz,32.0
2507,2010,Ski Jumping,"Men's Normal Hill, Individual",Austria,Men,3,bronze,Gregor Schlierenzauer,20.0
2508,2010,Ski Jumping,"Men's Large Hill, Individual",Switzerland,Men,1,gold,Simon Ammann,28.0
2509,2010,Ski Jumping,"Men's Large Hill, Individual",Poland,Men,2,silver,Adam MaÅ‚ysz,32.0
2510,2010,Ski Jumping,"Men's Large Hill, Individual",Austria,Men,3,bronze,Gregor Schlierenzauer,20.0
2511,2010,Ski Jumping,"Men's Large Hill, Team",Austria,Men,1,gold,Austria,
2512,2010,Ski Jumping,"Men's Large Hill, Team",Germany,Men,2,silver,Germany,
2513,2010,Ski Jumping,"Men's Large Hill, Team",Norway,Men,3,bronze,Norway,
2514,2010,Snowboarding,Men's Parallel Giant Slalom,Canada,Men,1,gold,Jasey-Jay Anderson,34.0
2515,2010,Snowboarding,Men's Parallel Giant Slalom,Austria,Men,2,silver,Benjamin Karl,24.0
2516,2010,Snowboarding,Men's Parallel Giant Slalom,France,Men,3,bronze,Mathieu Bozzetto,36.0
2517,2010,Snowboarding,Men's Halfpipe,United States,Men,1,gold,Shaun White,23.0
2518,2010,Snowboarding,Men's Halfpipe,Finland,Men,2,silver,Peetu Piiroinen,21.0
2519,2010,Snowboarding,Men's Halfpipe,United States,Men,3,bronze,Scotty Lago,22.0
2520,2010,Snowboarding,Men's Boardercross,United States,Men,1,gold,Seth Wescott,33.0
2521,2010,Snowboarding,Men's Boardercross,Canada,Men,2,silver,Mike Robertson,24.0
2522,2010,Snowboarding,Men's Boardercross,France,Men,3,bronze,Tony Ramoin,21.0
2523,2010,Snowboarding,Women's Parallel Giant Slalom,Netherlands,Women,1,gold,Nicolien Sauerbreij,30.0
2524,2010,Snowboarding,Women's Parallel Giant Slalom,Russia,Women,2,silver,Yekaterina Ilyukhina,22.0
2525,2010,Snowboarding,Women's Parallel Giant Slalom,Austria,Women,3,bronze,Marion Kreiner,28.0
2526,2010,Snowboarding,Women's Halfpipe,Australia,Women,1,gold,Torah Bright,23.0
2527,2010,Snowboarding,Women's Halfpipe,United States,Women,2,silver,Hannah Teter,23.0
2528,2010,Snowboarding,Women's Halfpipe,United States,Women,3,bronze,Kelly Clark,26.0
2529,2010,Snowboarding,Women's Boardercross,Canada,Women,1,gold,MaÃ«lle Ricker,31.0
2530,2010,Snowboarding,Women's Boardercross,France,Women,2,silver,DÃ©borah Anthonioz,31.0
2531,2010,Snowboarding,Women's Boardercross,Switzerland,Women,3,bronze,Olivia Nobs,27.0
2532,2010,Speedskating,Men's 500 Meters,South Korea,Men,1,gold,Mo Tae-Beom,20.0
2533,2010,Speedskating,Men's 500 Meters,Japan,Men,2,silver,Keiichiro Nagashima,27.0
2534,2010,Speedskating,Men's 500 Meters,Japan,Men,3,bronze,Joji Kato,25.0
2535,2010,Speedskating,"Men's 1,000 Meters",United States,Men,1,gold,Shani Davis,27.0
2536,2010,Speedskating,"Men's 1,000 Meters",South Korea,Men,2,silver,Mo Tae-Beom,20.0
2537,2010,Speedskating,"Men's 1,000 Meters",United States,Men,3,bronze,Chad Hedrick,32.0
2538,2010,Speedskating,"Men's 1,500 Meters",Netherlands,Men,1,gold,Mark Tuitert,29.0
2539,2010,Speedskating,"Men's 1,500 Meters",United States,Men,2,silver,Shani Davis,27.0
2540,2010,Speedskating,"Men's 1,500 Meters",Norway,Men,3,bronze,HÃ¥vard BÃ¸kko,23.0
2541,2010,Speedskating,"Men's 5,000 Meters",Netherlands,Men,1,gold,Sven Kramer,23.0
2542,2010,Speedskating,"Men's 5,000 Meters",South Korea,Men,2,silver,Lee Seung-Hun,21.0
2543,2010,Speedskating,"Men's 5,000 Meters",Russia,Men,3,bronze,Ivan Skobrev,27.0
2544,2010,Speedskating,"Men's 10,000 Meters",South Korea,Men,1,gold,Lee Seung-Hun,21.0
2545,2010,Speedskating,"Men's 10,000 Meters",Russia,Men,2,silver,Ivan Skobrev,27.0
2546,2010,Speedskating,"Men's 10,000 Meters",Netherlands,Men,3,bronze,Bob de Jong,33.0
2547,2010,Speedskating,Men's Team Pursuit (8 laps),Canada,Men,1,gold,Canada,
2548,2010,Speedskating,Men's Team Pursuit (8 laps),United States,Men,2,silver,United States,
2549,2010,Speedskating,Men's Team Pursuit (8 laps),Netherlands,Men,3,bronze,Netherlands,
2550,2010,Speedskating,Women's 500 Meters,South Korea,Women,1,gold,Lee Sang-Hwa,20.0
2551,2010,Speedskating,Women's 500 Meters,Germany,Women,2,silver,Jenny Wolf,31.0
2552,2010,Speedskating,Women's 500 Meters,China,Women,3,bronze,Wang Beixing,24.0
2553,2010,Speedskating,"Women's 1,000 Meters",Canada,Women,1,gold,Christine Nesbitt,24.0
2554,2010,Speedskating,"Women's 1,000 Meters",Netherlands,Women,2,silver,Annette Gerritsen,24.0
2555,2010,Speedskating,"Women's 1,000 Meters",Netherlands,Women,3,bronze,Laurine van Riessen,22.0
2556,2010,Speedskating,"Women's 1,500 Meters",Netherlands,Women,1,gold,Ireen WÃ¼st,23.0
2557,2010,Speedskating,"Women's 1,500 Meters",Canada,Women,2,silver,Kristina Groves,33.0
2558,2010,Speedskating,"Women's 1,500 Meters",Czech Republic,Women,3,bronze,Martina SÃ¡blÃ­kovÃ¡,22.0
2559,2010,Speedskating,"Women's 3,000 Meters",Czech Republic,Women,1,gold,Martina SÃ¡blÃ­kovÃ¡,22.0
2560,2010,Speedskating,"Women's 3,000 Meters",Germany,Women,2,silver,Stephanie Beckert,21.0
2561,2010,Speedskating,"Women's 3,000 Meters",Canada,Women,3,bronze,Kristina Groves,33.0
2562,2010,Speedskating,"Women's 5,000 Meters",Czech Republic,Women,1,gold,Martina SÃ¡blÃ­kovÃ¡,22.0
2563,2010,Speedskating,"Women's 5,000 Meters",Germany,Women,2,silver,Stephanie Beckert,21.0
2564,2010,Speedskating,"Women's 5,000 Meters",Canada,Women,3,bronze,Clara Hughes,37.0
2565,2010,Speedskating,Women's Team Pursuit (6 laps),Germany,Women,1,gold,Germany,
2566,2010,Speedskating,Women's Team Pursuit (6 laps),Japan,Women,2,silver,Japan,
2567,2010,Speedskating,Women's Team Pursuit (6 laps),Poland,Women,3,bronze,Poland,
2568,1964,Figure Skating,Mixed Pairs,Canada,Mixed,2,silver,Canada-1,
2569,1964,Figure Skating,Mixed Pairs,United States,Mixed,3,bronze,United States-1,
2570,2014,Biathlon,Men's 10-Kilometer Sprint,Norway,Men,1,gold,Ole Einar Bjoerndalen,40.0
2571,2014,Biathlon,Men's 10-Kilometer Sprint,Austria,Men,2,silver,Dominik Landertinger,25.0
2572,2014,Biathlon,Men's 10-Kilometer Sprint,Czech Republic,Men,3,bronze,Jaroslav Soukup,31.0
2573,2014,Cross-Country Skiing,Women's Skiathlon 7.5km Classic + 7.5km Free Skiathlon,Norway,Women,1,gold,Marit Bjoergen,33.0
2574,2014,Cross-Country Skiing,Women's Skiathlon 7.5km Classic + 7.5km Free Skiathlon,Sweden,Women,2,silver,Charlotte Kalla,26.0
2575,2014,Cross-Country Skiing,Women's Skiathlon 7.5km Classic + 7.5km Free Skiathlon,Norway,Women,3,bronze,Heidi Weng,22.0
2576,2014,Freestyle Skiing,Women's Moguls,Canada,Women,1,gold,Justine Dufour-Lapointe,19.0
2577,2014,Freestyle Skiing,Women's Moguls,Canada,Women,2,silver,Chloe Dufour-Lapointe,22.0
2578,2014,Freestyle Skiing,Women's Moguls,United States,Women,3,bronze,Hannah Kearney,27.0
2579,2014,Snowboarding,Men's Slopestyle,United States,Men,1,gold,Sage Kotsenburg,20.0
2580,2014,Snowboarding,Men's Slopestyle,Norway,Men,2,silver,Staale Sandbech,20.0
2581,2014,Snowboarding,Men's Slopestyle,Canada,Men,3,bronze,Mark Mcmorris,20.0
2582,2014,Speedskating,"Men's 5,000 Meters",Netherlands,Men,1,gold,Sven Kramer,27.0
2583,2014,Speedskating,"Men's 5,000 Meters",Netherlands,Men,2,silver,Jan Blokhuijsen,24.0
2584,2014,Speedskating,"Men's 5,000 Meters",Netherlands,Men,3,bronze,Jorrit Bergsma,28.0
2585,2014,Alpine Skiing,Men's Downhill,Austria,Men,1,gold,Matthias Mayer,23.0
2586,2014,Alpine Skiing,Men's Downhill,Italy,Men,2,silver,Christof Innerhofer,29.0
2587,2014,Alpine Skiing,Men's Downhill,Norway,Men,3,bronze,Kjetil Jansrud,28.0
2588,2014,Biathlon,Women's 7.5-Kilometer Sprint,Slovakia,Women,1,gold,Anastasiya Kuzmina,29.0
2589,2014,Biathlon,Women's 7.5-Kilometer Sprint,Russia,Women,2,silver,Olga Vilukhina,25.0
2590,2014,Biathlon,Women's 7.5-Kilometer Sprint,Ukraine,Women,3,bronze,Vita Semerenko,28.0
2591,2014,Cross-Country Skiing,Men's Skiathlon 15km Classic + 15km Free,Switzerland,Men,1,gold,Dario Cologna,27.0
2592,2014,Cross-Country Skiing,Men's Skiathlon 15km Classic + 15km Free,Sweden,Men,2,silver,Marcus Hellner,28.0
2593,2014,Cross-Country Skiing,Men's Skiathlon 15km Classic + 15km Free,Norway,Men,3,bronze,Martin Johnsrud Sundby,29.0
2594,2014,Snowboarding,Women's Slopestyle,United States,Women,1,gold,Jamie Anderson,23.0
2595,2014,Snowboarding,Women's Slopestyle,Finland,Women,2,silver,Enni Rukajarvi,23.0
2596,2014,Snowboarding,Women's Slopestyle,Britain,Women,3,bronze,Jenny Jones,33.0
2597,2014,Speedskating,"Women's 3,000 Meters",Netherlands,Women,1,gold,Irene Wust,27.0
2598,2014,Speedskating,"Women's 3,000 Meters",Czech Republic,Women,2,silver,Martina Sablikova,26.0
2599,2014,Speedskating,"Women's 3,000 Meters",Russia,Women,3,bronze,Olga Graf,30.0
2600,2014,Ski Jumping,Men's Normal Hill Individual,Poland,Men,1,gold,Kamil Stoch,26.0
2601,2014,Ski Jumping,Men's Normal Hill Individual,Slovenia,Men,2,silver,Peter Prevc,21.0
2602,2014,Ski Jumping,Men's Normal Hill Individual,Norway,Men,3,bronze,Anders Bardal,31.0
2603,2014,Luge,Men's Singles,Germany,Men,1,gold,Felix Loch,24.0
2604,2014,Luge,Men's Singles,Russia,Men,2,silver,Albert Demchenko,42.0
2605,2014,Luge,Men's Singles,Italy,Men,3,bronze,Armin Zoeggeler,40.0
2606,2014,Figure Skating,Team,Russia,Mixed,1,gold,Russia,
2607,2014,Figure Skating,Team,Canada,Mixed,2,silver,Canada,
2608,2014,Figure Skating,Team,United States,Mixed,3,bronze,United States,
2609,2014,Alpine Skiing,Women's Super Combined,Germany,Women,1,gold,Maria Hoefl-Riesch,29.0
2610,2014,Alpine Skiing,Women's Super Combined,Austria,Women,2,silver,Nicole Hosp,30.0
2611,2014,Alpine Skiing,Women's Super Combined,United States,Women,3,bronze,Julia Mancuso,29.0
2612,2014,Biathlon,Men 12.5-Kilometer Pursuit,France,Men,1,gold,Martin Fourcade,25.0
2613,2014,Biathlon,Men 12.5-Kilometer Pursuit,Czech Republic,Men,2,silver,Ondrej Moravec,29.0
2614,2014,Biathlon,Men 12.5-Kilometer Pursuit,France,Men,3,bronze,Jean Guillaume Beatrix,25.0
2615,2014,Short-Track Speedskating,"Men's 1,500 Meters",Canada,Men,1,gold,Charles Hamelin,29.0
2616,2014,Short-Track Speedskating,"Men's 1,500 Meters",China,Men,2,silver,Tianyu Han,17.0
2617,2014,Short-Track Speedskating,"Men's 1,500 Meters",Russia,Men,3,bronze,Victor An,28.0
2618,2014,Speedskating,Men's 500 Meters,Netherlands,Men,1,gold,Michel Mulder,27.0
2619,2014,Speedskating,Men's 500 Meters,Netherlands,Men,2,silver,Jan Smeekens,26.0
2620,2014,Speedskating,Men's 500 Meters,Netherlands,Men,3,bronze,Ronald Mulder,27.0
2621,2014,Freestyle Skiing,Men's Moguls,Canada,Men,1,gold,Alex Bilodeau,26.0
2622,2014,Freestyle Skiing,Men's Moguls,Canada,Men,2,silver,Mikael Kingsbury,21.0
2623,2014,Freestyle Skiing,Men's Moguls,Russia,Men,3,bronze,Alexandr Smyshlyaev,26.0
2624,2014,Biathlon,Women's 10-Kilometer Pursuit,Belarus,Women,1,gold,Darya Domracheva,27.0
2625,2014,Biathlon,Women's 10-Kilometer Pursuit,Norway,Women,2,silver,Tora Berger,32.0
2626,2014,Biathlon,Women's 10-Kilometer Pursuit,Slovenia,Women,3,bronze,Teja Gregorin,33.0
2627,2014,Cross-Country Skiing,Women's Sprint Free,Norway,Women,1,gold,Maiken Caspersen Falla,23.0
2628,2014,Cross-Country Skiing,Women's Sprint Free,Norway,Women,2,silver,Ingvild Flugstad Oestberg,23.0
2629,2014,Cross-Country Skiing,Women's Sprint Free,Slovenia,Women,3,bronze,Vesna Fabjan,28.0
2630,2014,Cross-Country Skiing,Men's Sprint Free,Norway,Men,1,gold,Ola Vigen Hattestad,31.0
2631,2014,Cross-Country Skiing,Men's Sprint Free,Sweden,Men,2,silver,Teodor Peterson,25.0
2632,2014,Cross-Country Skiing,Men's Sprint Free,Sweden,Men,3,bronze,Emil Joensson,28.0
2633,2014,Freestyle Skiing,Women's Ski Slopestyle,Canada,Women,1,gold,Dara Howell,19.0
2634,2014,Freestyle Skiing,Women's Ski Slopestyle,United States,Women,2,silver,Devin Logan,20.0
2635,2014,Freestyle Skiing,Women's Ski Slopestyle,Canada,Women,3,bronze,Kim Lamarre,25.0
2636,2014,Luge,Women's Singles,Germany,Women,1,gold,Natalie Geisenberger,26.0
2637,2014,Luge,Women's Singles,Germany,Women,2,silver,Tatjana Huefner,30.0
2638,2014,Luge,Women's Singles,United States,Women,3,bronze,Erin Hamlin,27.0
2639,2014,Ski Jumping,"Women's Normal Hill, Individual",Germany,Women,1,gold,Carina Vogt,22.0
2640,2014,Ski Jumping,"Women's Normal Hill, Individual",Austria,Women,2,silver,Daniela Iraschko-Stolz,30.0
2641,2014,Ski Jumping,"Women's Normal Hill, Individual",France,Women,3,bronze,Coline Mattel,18.0
2642,2014,Snowboarding,Men's Halfpipe,Switzerland,Men,1,gold,Iouri Podladtchikov,25.0
2643,2014,Snowboarding,Men's Halfpipe,Japan,Men,2,silver,Ayumu Hirano,15.0
2644,2014,Snowboarding,Men's Halfpipe,Japan,Men,3,bronze,Taku Hiraoka,18.0
2645,2014,Speedskating,Women's 500 Meters,South Korea,Women,1,gold,Sang Hwa Lee,24.0
2646,2014,Speedskating,Women's 500 Meters,Russia,Women,2,silver,Olga Fatkulina,24.0
2647,2014,Speedskating,Women's 500 Meters,Netherlands,Women,3,bronze,Margot Boer,28.0
2648,2014,Alpine Skiing,Women's Downhill,Slovenia,Women,1,gold,Tina Maze,30.0
2649,2014,Alpine Skiing,Women's Downhill,Switzerland,Women,1,gold,Dominique Gisin,28.0
2650,2014,Alpine Skiing,Women's Downhill,Switzerland,Women,2,bronze,Lara Gut,22.0
2651,2014,Figure Skating,Mixed Pairs,Russia,Mixed,1,gold,Russia,
2652,2014,Figure Skating,Mixed Pairs,Russia,Mixed,2,silver,Russia,
2653,2014,Figure Skating,Mixed Pairs,Germany,Mixed,3,bronze,Germany,
2654,2014,Luge,Men's Doubles,Germany,Men,1,gold,Germany,
2655,2014,Luge,Men's Doubles,Austria,Men,2,silver,Austria,
2656,2014,Luge,Men's Doubles,Latvia,Men,3,bronze,Latvia,
2657,2014,Nordic Combined,"Men's Normal Hill / 10 Kilometers, Individual",Germany,Men,1,gold,Eric Frenzel,25.0
